system:index,TiempoViaje,Visibilidad,layer,.geo
0_101,0.20318633915045808,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.39943071086593,23.232291052941513]}"
0_102,0.9803768485419466,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.33796646194524,23.193398773553362]}"
0_103,0.20658088786930734,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.3982758036931,23.223693906110476]}"
0_104,0.6344646708433159,15.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.32304630982043,23.188912917893592]}"
0_105,0.2942726339699576,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.32229272174237,23.185251995928713]}"
0_106,16.431165866748785,12.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.24960491547017,23.29862909931363]}"
0_107,0.7249858970764487,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.3534484608028,23.193626187707086]}"
0_108,7.115145590983668,25.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.3196573930198,23.265199218715946]}"
0_109,16.533083417285727,24.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.24945776513539,23.29758566966712]}"
0_110,15.6265163518875,6.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.8655296280263,25.200337598385122]}"
0_111,8.589556789503177,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.61428603827096,24.668380220012192]}"
0_112,3.1863114666375263,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.68394165582684,24.565085144109112]}"
0_113,0.7841530142970323,31.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.81164139179542,24.937834778469817]}"
0_114,39.14685741137944,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.03241594405256,24.754784221124808]}"
0_115,2.204644167732885,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.7858251944502,23.731317970034755]}"
0_116,45.992815354143424,13.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.91392425175934,25.76379406659959]}"
0_117,40.2259191488741,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.92428274350651,25.71523445612757]}"
0_118,9.203707225769701,60.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.11632976902314,25.983788276172405]}"
0_119,12.014686333295014,6.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.28205225967446,25.923300570382406]}"
0_120,17.57922372948512,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.80606105862333,26.198369137066322]}"
0_121,13.529426197896887,11.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.69978284411549,26.334915729524944]}"
0_122,2.7079984276683557,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.04280365175286,26.260716287995606]}"
0_123,1.2161198734469374,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.00725123905374,25.829958208030625]}"
0_124,16.62844629407954,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.27870347478333,25.923144501845538]}"
0_125,33.33239943540413,16.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.2568940115309,26.213427521323815]}"
0_126,0.3592970443366621,3.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.16036339192591,25.93568349400783]}"
0_127,3.1735960577910745,3.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.22407502777754,25.940441354831854]}"
0_128,27.234343088012373,53.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.18290414775109,26.10959289419327]}"
