system:index,TiempoViaje,Visibilidad,layer,.geo
0_78,16.518826505503217,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.86062322608971,20.069972390555606]}"
0_79,32.03965064357461,12.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.09648937406595,19.66303928751919]}"
0_80,4.627305735304258,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.10941876936673,19.511666184057862]}"
0_81,1.9543022715677236,38.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.24308478254481,19.98063876005087]}"
0_82,2.4302971367677366,34.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.25333179676564,19.971417339072346]}"
0_83,16.258318640502935,29.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.7623069683091,20.04794443135159]}"
0_84,21.333465917738017,6.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.76388103098098,18.969426118655683]}"
0_85,0.5923579476830073,28.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.74179064436223,20.057348675473303]}"
0_86,18.943156784496846,26.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.8274901075084,20.08309998405695]}"
0_87,15.157042762292825,80.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.58708413106714,20.270444655716425]}"
0_88,39.74283588230128,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.79903412233953,19.331977788907157]}"
0_89,4.865440229716973,46.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.26094794136492,19.925417252605]}"
0_90,8.067130675435761,25.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.6443414499402,20.107094406825542]}"
0_91,4.562072847435094,12.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.64749849348605,20.092499769077616]}"
0_92,32.97812961988684,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.07573225866217,19.520343594707867]}"
0_93,29.6972917370077,21.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.2173513103654,20.057585007829136]}"
0_94,5.321870423736579,34.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.14899528897028,19.735058228633395]}"
0_95,2.0519822562294614,52.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.22049697436229,19.747726534726233]}"
0_96,13.529253736157475,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.09037394876746,19.965419848155463]}"
0_97,0.937535852833483,28.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.04572051081826,19.6449442554443]}"
0_98,37.07317164724673,16.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.6865825142195,20.14184418133505]}"
0_99,2.4563282103340804,12.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.30216787150297,19.95008499963266]}"
0_100,6.702966022947968,11.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.15336321024844,19.42405822566081]}"
0_101,6.86605335008315,17.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-100.98690696567753,20.02291549713859]}"
0_102,1.2292794499191446,15.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.18166512463465,18.03002729972624]}"
0_103,18.977461813120726,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.6179257352996,20.064385136935638]}"
0_104,16.70873970740807,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.61718998362576,20.062302736743675]}"
0_105,0.7841903449858998,45.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.59503716959225,20.02138602547726]}"
0_106,16.505625218142015,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.61675299172255,20.063109834034353]}"
